    Tev(Myr)       type        Mo          Mt      L          R       Teff          Mc          Menv            Renv            epoch    spin         
   3252.1084      6.0000      1.4323      0.6651   5530.9336    308.1231   2848.4399      0.5525      0.0672  67.305E-03   -522.8793  2.6056E-05
   3252.1094      6.0000      1.4323      0.6585   5532.7334    306.9226   2854.2373      0.5526      0.0672  59.918E-03   -522.8793  2.2357E-05
   3252.1104      6.0000      1.4323      0.6519   5534.5117    305.6132   2860.5752      0.5526      0.0672  52.938E-03   -522.8793  1.8906E-05
   3252.1111      6.0000      1.4323      0.6454   5536.2681    304.1806   2867.5310      0.5527      0.0672  46.366E-03   -522.8793  1.5706E-05
   3252.1121      6.0000      1.4323      0.6389   5538.0010    302.6069   2875.2024      0.5527      0.0672  40.203E-03   -522.8793  1.2766E-05
   3252.1128      6.0000      1.4323      0.6325   5539.7080    300.8695   2883.7146      0.5528      0.0672  34.450E-03   -522.8793  1.0095E-05
   3252.1135      6.0000      1.4323      0.6262   5541.3848    298.9384   2893.2324      0.5528      0.0672  29.110E-03   -522.8793  7.7070E-06
   3252.1145      6.0000      1.4323      0.6199   5543.0259    296.7735   2903.9810      0.5528      0.0672  24.184E-03   -522.8793  5.6162E-06
   3252.1152      6.0000      1.4323      0.6137   5544.6206    294.3181   2916.2791      0.5529      0.0672  19.671E-03   -522.8793  3.8395E-06
   3252.1162      6.0000      1.4323      0.6076   5546.1509    291.4886   2930.6013      0.5529      0.0672  15.574E-03   -522.8793  2.3935E-06
   3252.1169      6.0000      1.4323      0.6015   5547.5850    288.1541   2947.6992      0.5530      0.0672  11.892E-03   -522.8793  1.2916E-06
   3252.1177      6.0000      1.4323      0.5955   5548.8589    284.0938   2968.8594      0.5530      0.0672  86.261E-04   -522.8793  5.3821E-07
   3252.1184      6.0000      1.4323      0.5895   5549.8389    278.8995   2996.5107      0.5530      0.0672  57.801E-04   -522.8793  1.1910E-07
   3252.1194      6.0000      1.4323      0.5837   5550.2100    271.7238   3035.8699      0.5531      0.0672  33.706E-04   -522.8793  5.3356E-13
   3252.1201      6.0000      1.4323      0.5778   5549.1123    260.5318   3100.2388      0.5531      0.0672  14.609E-04   -522.8793  9.5919E-13
   3252.1208      6.0000      1.4323      0.5720   5543.6514    239.4603   3232.9709      0.5531      0.0672  25.791E-05   -522.8793  2.6568E-12
   3252.1216      6.0000      1.4323      0.5663   5520.1548    188.0361   3644.4905      0.5532      0.0672  25.972E-10   -522.8793  1.4017E-11
   3252.1265      6.0000      1.4323      0.5645   5504.8257    151.0477   4063.4829      0.5534      0.0671  10.000E-11   -522.8793  2.5281E-11
   3252.1316      6.0000      1.4323      0.5630   5473.3579    108.5233   4787.0889      0.5537      0.0671  10.000E-11   -522.8793  5.6070E-11
   3252.1365      6.0000      1.4323      0.5620   5424.3335     70.6088   5921.4341      0.5539      0.0671  10.000E-11   -522.8793  1.4722E-10
   3252.1409      6.0000      1.4323      0.5614   5373.4312     47.5565   7198.2583      0.5541      0.0671  10.000E-11   -522.8793  3.4544E-10
   3252.1440      6.0000      1.4323      0.5611   5333.7095     35.8047   8280.5088      0.5543      0.0671  10.000E-11   -522.8793  6.2910E-10
   3252.1467      6.0000      1.4323      0.5609   5298.6938     28.3154   9296.1006      0.5544      0.0671  10.000E-11   -522.8793  1.0258E-09
   3252.1492      6.0000      1.4323      0.5608   5266.3179     23.0605  10285.1836      0.5545      0.0671  10.000E-11   -522.8793  1.5659E-09
   3252.1514      6.0000      1.4323      0.5607   5235.5601     19.1569  11268.0303      0.5546      0.0670  10.000E-11   -522.8793  2.2854E-09
   3252.1533      6.0000      1.4323      0.5606   5205.5596     16.1230  12264.8945      0.5547      0.0670  10.000E-11   -522.8793  3.2354E-09
   3252.1553      6.0000      1.4323      0.5605   5173.7739     13.5616  13352.6162      0.5548      0.0670  10.000E-11   -522.8793  4.5650E-09
   3252.1570      6.0000      1.4323      0.5605   5140.1367     11.4003  14539.6748      0.5549      0.0670  10.000E-11   -522.8793  6.4130E-09
   3252.1587      6.0000      1.4323      0.5604   5104.5693      9.5779  15835.2256      0.5550      0.0670  10.000E-11   -522.8793  8.9564E-09
   3252.1604      6.0000      1.4323      0.5604   5066.9810      8.0423  17249.1270      0.5551      0.0670  10.000E-11   -522.8793  1.2410E-08
   3252.1619      6.0000      1.4323      0.5603   5027.2715      6.7493  18791.9668      0.5552      0.0670  10.000E-11   -522.8793  1.7016E-08
   3252.1636      6.0000      1.4323      0.5602   4985.3291      5.6615  20475.0762      0.5552      0.0670  10.000E-11   -522.8793  2.3014E-08
   3252.1650      6.0000      1.4323      0.5602   4941.0317      4.7471  22310.5410      0.5553      0.0670  10.000E-11   -522.8793  3.0595E-08
   3252.1663      6.0000      1.4323      0.5602   4894.2466      3.9790  24311.1836      0.5554      0.0670  10.000E-11   -522.8793  3.9827E-08
   3252.1675      6.0000      1.4323      0.5601   4850.2803      3.3983  26246.9473      0.5555      0.0670  10.000E-11   -522.8793  4.9364E-08
   3252.1687      6.0000      1.4323      0.5601   4804.4053      2.9049  28321.5215      0.5555      0.0670  10.000E-11   -522.8793  5.9812E-08
   3252.1699      6.0000      1.4323      0.5600   4756.5356      2.4852  30542.8535      0.5556      0.0670  10.000E-11   -522.8793  7.0794E-08
   3252.1711      6.0000      1.4323      0.5600   4706.5786      2.1281  32919.0586      0.5556      0.0670  10.000E-11   -522.8793  8.1871E-08
   3252.1721      6.0000      1.4323      0.5600   4654.4360      1.8240  35458.3633      0.5557      0.0670  10.000E-11   -522.8793  9.2617E-08
   3252.1733      6.0000      1.4323      0.5599   4600.0034      1.5649  38169.0508      0.5557      0.0670  10.000E-11   -522.8793  1.0268E-07
   3252.1743      6.0000      1.4323      0.5599   4543.1689      1.3440  41059.4023      0.5558      0.0670  10.000E-11   -522.8793  1.1184E-07
   3252.1753      6.0000      1.4323      0.5599   4483.8140      1.1554  44137.6016      0.5558      0.0670  10.000E-11   -522.8793  1.1997E-07
   3252.1763      6.0000      1.4323      0.5598   4421.8140      0.9944  47411.6406      0.5559      0.0670  10.000E-11   -522.8793  1.2707E-07
   3252.1772      6.0000      1.4323      0.5598   4357.0352      0.8568  50889.2266      0.5559      0.0670  10.000E-11   -522.8793  1.3321E-07
   3252.1785      6.0000      1.4323      0.5598   4289.3389      0.7391  54577.6211      0.5560      0.0670  10.000E-11   -522.8793  1.3848E-07
   3252.1794      6.0000      1.4323      0.5598   4218.5781      0.6383  58483.5234      0.5560      0.0669  10.000E-11   -522.8793  1.4300E-07
   3252.1804      6.0000      1.4323      0.5597   4144.5977      0.5520  62612.8711      0.5561      0.0669  10.000E-11   -522.8793  1.4690E-07
   3252.1814      6.0000      1.4323      0.5597   4067.2366      0.4780  66970.6562      0.5561      0.0669  10.000E-11   -522.8793  1.5027E-07
   3252.1824      6.0000      1.4323      0.5597   3986.3262      0.4145  71560.7188      0.5562      0.0669  10.000E-11   -522.8793  1.5322E-07
   3252.1833      6.0000      1.4323      0.5597   3901.6917      0.3599  76385.4609      0.5562      0.0669  10.000E-11   -522.8793  1.5581E-07
   3252.1843      6.0000      1.4323      0.5596   3813.1516      0.3129  81445.5859      0.5563      0.0669  10.000E-11   -522.8793  1.5813E-07
   3252.1853      6.0000      1.4323      0.5596   3720.5195      0.2725  86739.7891      0.5563      0.0669  10.000E-11   -522.8793  1.6020E-07
   3252.1863      6.0000      1.4323      0.5596   3623.6050      0.2377  92264.3828      0.5564      0.0669  10.000E-11   -522.8793  1.6208E-07
   3252.1873      6.0000      1.4323      0.5596   3522.2146      0.2077  98012.9062      0.5564      0.0669  10.000E-11   -522.8793  1.6380E-07
   3252.1882      6.0000      1.4323      0.5595   3416.1545      0.1817 103975.6719      0.5565      0.0669  10.000E-11   -522.8793  1.6538E-07
   3252.1892      6.0000      1.4323      0.5595   3305.2322      0.1593 110139.2734      0.5565      0.0669  10.000E-11   -522.8793  1.6685E-07
   3252.1902      6.0000      1.4323      0.5595   3189.2605      0.1399 116486.0234      0.5566      0.0669  10.000E-11   -522.8793  1.6821E-07
   3252.1912      6.0000      1.4323      0.5595   3068.0610      0.1231 122993.3047      0.5566      0.0669  10.000E-11   -522.8793  1.6949E-07
   3252.1924      6.0000      1.4323      0.5595   2941.4695      0.1085 129632.8516      0.5567      0.0669  10.000E-11   -522.8793  1.7069E-07
   3252.1934      6.0000      1.4323      0.5595   2809.3428      0.0958 136369.9219      0.5567      0.0669  10.000E-11   -522.8793  1.7182E-07
   3252.1943      6.0000      1.4323      0.5594   2671.5664      0.0848 143162.3281      0.5568      0.0669  10.000E-11   -522.8793  1.7289E-07
   3252.1956      6.0000      1.4323      0.5594   2528.0479      0.0752 149960.0625      0.5569      0.0669  10.000E-11   -522.8793  1.7390E-07
   3252.1968      6.0000      1.4323      0.5594   2378.7627      0.0668 156702.2656      0.5569      0.0668  10.000E-11   -522.8793  1.7543E-07
   3252.1978      6.0000      1.4323      0.5594   2223.7573      0.0594 163316.2500      0.5570      0.0594  10.000E-11   -522.8793  2.1795E-07
   3252.1990      6.0000      1.4323      0.5594   2063.1702      0.0530 169715.2969      0.5570      0.0530  10.000E-11   -522.8793  2.6913E-07
   3252.2002      6.0000      1.4323      0.5594   1897.2600      0.0474 175795.8594      0.5571      0.0474  10.000E-11   -522.8793  3.3028E-07
   3252.2017      6.0000      1.4323      0.5594   1726.4410      0.0424 181433.8281      0.5572      0.0424  10.000E-11   -522.8793  4.0283E-07
   3252.2031      6.0000      1.4323      0.5594   1551.3331      0.0381 186479.4531      0.5572      0.0381  10.000E-11   -522.8793  4.8835E-07
   3252.2043      6.0000      1.4323      0.5593   1372.8240      0.0342 190750.4375      0.5573      0.0342  10.000E-11   -522.8793  5.8857E-07
   3252.2061      6.0000      1.4323      0.5593   1192.1552      0.0308 194022.2344      0.5574      0.0308  10.000E-11   -522.8793  7.0547E-07
   3252.2075      6.0000      1.4323      0.5593   1011.0347      0.0278 196014.4219      0.5575      0.0278  10.000E-11   -522.8793  8.4146E-07
   3252.2095      6.0000      1.4323      0.5593    831.7847      0.0251 196371.2344      0.5576      0.0251  10.000E-11   -522.8793  9.9957E-07
   3252.2114      6.0000      1.4323      0.5593    657.5287      0.0228 194633.6875      0.5577      0.0228  10.000E-11   -522.8793  1.1840E-06
   3252.2136      6.0000      1.4323      0.5593    492.4070      0.0206 190200.5625      0.5578      0.0206  10.000E-11   -522.8793  1.4009E-06
   3252.2163      6.0000      1.4323      0.5593    327.6944      0.0185 181249.0625      0.5579      0.0185  10.000E-11   -522.8793  1.6893E-06
   3252.2197      6.0000      1.4323      0.5593    192.2936      0.0167 167073.1719      0.5581      0.0167  10.000E-11   -522.8793  2.0454E-06
   3252.2239      6.0000      1.4323      0.5593     94.3876      0.0151 146896.5469      0.5583      0.0151  10.000E-11   -522.8793  2.5111E-06
   3252.2290      6.0000      1.4323      0.5593     45.1762      0.0141 126702.5391      0.5585      0.0141  10.000E-11   -522.8793  3.0537E-06
   3252.2339      6.0000      1.4323      0.5593     27.7476      0.0136 114288.0547      0.5588      0.0136  10.000E-11   -522.8793  3.5945E-06
   3252.2390      6.0000      1.4323      0.5593     22.6687      0.0134 109407.8203      0.5591      0.0134  10.000E-11   -522.8793  4.1554E-06
   3252.2439     11.0000      0.5593      0.5593     22.0336      0.0133 108747.5469      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
   3252.3438     11.0000      0.5593      0.5593      9.7246      0.0133  88637.1172      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
   3253.3438     11.0000      0.5593      0.5593      1.1740      0.0133  52246.9570      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
   3263.3438     11.0000      0.5593      0.5593      0.0841      0.0133  27033.3672      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
   3363.3438     11.0000      0.5593      0.5593      0.0056      0.0133  13734.6807      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
   3863.3438     11.0000      0.5593      0.5593      0.0008      0.0133   8307.9785      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
   4363.3438     11.0000      0.5593      0.5593      0.0004      0.0133   6964.8340      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
   4863.3438     11.0000      0.5593      0.5593      0.0002      0.0133   6241.8076      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
   5200.0000     11.0000      0.5593      0.5593      0.0002      0.0133   5902.0132      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
     -1.0000     11.0000      0.5593      0.5593      0.0002      0.0133   5902.0132      0.5593      0.0133  10.000E-11   3252.2439  4.7824E-06
